key	lnum	page	text
unnata	6698	0086	unnata; prAMSUccamunnataM tuNgamudagraM dIrGamAyatam . 4.1.1.751
tuNga	6699	0086	tuNga; prAMSUccamunnataM tuNgamudagraM dIrGamAyatam . 4.1.1.751
udagra	6700	0086	udagra; prAMSUccamunnataM tuNgamudagraM dIrGamAyatam . 4.1.1.751
dIrGa	6701	0086	dIrGa; prAMSUccamunnataM tuNgamudagraM dIrGamAyatam . 4.1.1.751
Ayata	6702	0086	Ayata; prAMSUccamunnataM tuNgamudagraM dIrGamAyatam . 4.1.1.751
ayantrita	6703	0086	ayantrita; ayantritaM syAduddAmamucCfNKalamanargalam .. 751 .. 4.1.1.751
uddAma	6704	0086	uddAma; ayantritaM syAduddAmamucCfNKalamanargalam .. 751 .. 4.1.1.751
ucCfNKala	6705	0086	ucCfNKala; ayantritaM syAduddAmamucCfNKalamanargalam .. 751 .. 4.1.1.751
anargala	6706	0086	anargala; ayantritaM syAduddAmamucCfNKalamanargalam .. 751 .. 4.1.1.751
viSada	6707	0086	viSada; viSadaM prakawaM spazwaM prakASaM sPuwamizyate . 4.1.1.752
prakawa	6708	0086	prakawa; viSadaM prakawaM spazwaM prakASaM sPuwamizyate . 4.1.1.752
spazwa	6709	0086	spazwa; viSadaM prakawaM spazwaM prakASaM sPuwamizyate . 4.1.1.752
prakASa	6710	0086	prakASa; viSadaM prakawaM spazwaM prakASaM sPuwamizyate . 4.1.1.752
sPuwa	6711	0086	sPuwa; viSadaM prakawaM spazwaM prakASaM sPuwamizyate . 4.1.1.752
tatkzaRa	6712	0086	tatkzaRa; tatkzaREkapade tulye sadyaH sapadi ca smfte .. 752 .. 4.1.1.752
ekapada	6713	0086	ekapada; tatkzaREkapade tulye sadyaH sapadi ca smfte .. 752 .. 4.1.1.752
sadyas	6714	0086	sadyas; tatkzaREkapade tulye sadyaH sapadi ca smfte .. 752 .. 4.1.1.752
sapadi	6715	0086	sapadi; tatkzaREkapade tulye sadyaH sapadi ca smfte .. 752 .. 4.1.1.752
viSaNkawa	6716	0086	viSaNkawa; viSaNkawaM viSAlaM syAtkarAlaM vikawaM taTA . 4.1.1.753
viSAla	6717	0086	viSAla; viSaNkawaM viSAlaM syAtkarAlaM vikawaM taTA . 4.1.1.753
karAla	6718	0086	karAla; viSaNkawaM viSAlaM syAtkarAlaM vikawaM taTA . 4.1.1.753
vikawa	6719	0086	vikawa; viSaNkawaM viSAlaM syAtkarAlaM vikawaM taTA . 4.1.1.753
nistala	6720	0086	nistala; nistalaM vartulaM vfttaM sTapuwaM vizamonnatam .. 753 .. 4.1.1.753
vartula	6721	0086	vartula; nistalaM vartulaM vfttaM sTapuwaM vizamonnatam .. 753 .. 4.1.1.753
vftta	6722	0086	vftta; nistalaM vartulaM vfttaM sTapuwaM vizamonnatam .. 753 .. 4.1.1.753
sTapuwa	6723	0086	sTapuwa; nistalaM vartulaM vfttaM sTapuwaM vizamonnatam .. 753 .. 4.1.1.753
vizamonnata	6724	0086	vizamonnata; nistalaM vartulaM vfttaM sTapuwaM vizamonnatam .. 753 .. 4.1.1.753
avagAha	6725	0086	avagAha; avagAho jaladroRI nirvedaH Keda ucyate . 4.1.1.754
jaladroRI	6726	0086	jaladroRI; avagAho jaladroRI nirvedaH Keda ucyate . 4.1.1.754
nirveda	6727	0086	nirveda; avagAho jaladroRI nirvedaH Keda ucyate . 4.1.1.754
Keda	6728	0086	Keda; avagAho jaladroRI nirvedaH Keda ucyate . 4.1.1.754
pramAda	6729	0086	pramAda; pramAdo'navaDAnaM syAdatyADAnamatikramaH .. 754 .. 4.1.1.754
anavaDAna	6730	0086	anavaDAna; pramAdo'navaDAnaM syAdatyADAnamatikramaH .. 754 .. 4.1.1.754
atyADAna	6731	0086	atyADAna; pramAdo'navaDAnaM syAdatyADAnamatikramaH .. 754 .. 4.1.1.754
atikrama	6732	0086	atikrama; pramAdo'navaDAnaM syAdatyADAnamatikramaH .. 754 .. 4.1.1.754
nirveSa	6733	0086	nirveSa; nirveSa upaBogaH syAdABogaH paripUrRatA . 4.1.1.755
upaBoga	6734	0086	upaBoga; nirveSa upaBogaH syAdABogaH paripUrRatA . 4.1.1.755
ABoga	6735	0086	ABoga; nirveSa upaBogaH syAdABogaH paripUrRatA . 4.1.1.755
paripUrRatA	6736	0086	paripUrRatA; nirveSa upaBogaH syAdABogaH paripUrRatA . 4.1.1.755
avagIta	6737	0087	avagIta; avagItaM muhurdfzwamupalabDaM ca yadBavet .. 755 .. 4.1.1.755
muhurdfzwa	6738	0087	muhurdfzwa; avagItaM muhurdfzwamupalabDaM ca yadBavet .. 755 .. 4.1.1.755
upalabDa	6739	0087	upalabDa; avagItaM muhurdfzwamupalabDaM ca yadBavet .. 755 .. 4.1.1.755
vAma	6740	0087	vAma; vAmaM savyaM viduH prAjYA apasavyaM ca dakziRam . 4.1.1.756
savya	6741	0087	savya; vAmaM savyaM viduH prAjYA apasavyaM ca dakziRam . 4.1.1.756
apasavya	6742	0087	apasavya; vAmaM savyaM viduH prAjYA apasavyaM ca dakziRam . 4.1.1.756
dakziRa	6743	0087	dakziRa; vAmaM savyaM viduH prAjYA apasavyaM ca dakziRam . 4.1.1.756
apazWu	6744	0087	apazWu; pratikUlAnukUlArTe apazWu tvanapazWu ca .. 756 .. 4.1.1.756
pratikUla	6745	0087	pratikUla; pratikUlAnukUlArTe apazWu tvanapazWu ca .. 756 .. 4.1.1.756
anapazWu	6746	0087	anapazWu; pratikUlAnukUlArTe apazWu tvanapazWu ca .. 756 .. 4.1.1.756
anukUla	6747	0087	anukUla; pratikUlAnukUlArTe apazWu tvanapazWu ca .. 756 .. 4.1.1.756
viparIta	6748	0087	viparIta; viparItaM parAcInamapAcInaM parANmuKam . 4.1.1.757
parAcIna	6749	0087	parAcIna; viparItaM parAcInamapAcInaM parANmuKam . 4.1.1.757
apAcIna	6750	0087	apAcIna; viparItaM parAcInamapAcInaM parANmuKam . 4.1.1.757
parANmuKa	6751	0087	parANmuKa; viparItaM parAcInamapAcInaM parANmuKam . 4.1.1.757
kOsIdya	6752	0087	kOsIdya; smftaM kOsIdyamAlasyamupaDA tu parIkzaRam .. 757 .. 4.1.1.757
Alasya	6753	0087	Alasya; smftaM kOsIdyamAlasyamupaDA tu parIkzaRam .. 757 .. 4.1.1.757
upaDA	6754	0087	upaDA; smftaM kOsIdyamAlasyamupaDA tu parIkzaRam .. 757 .. 4.1.1.757
parIkzaRa	6755	0087	parIkzaRa; smftaM kOsIdyamAlasyamupaDA tu parIkzaRam .. 757 .. 4.1.1.757
vivaDa	6756	0087	vivaDa; vivaDo vIvaDo BAraH paryAhAraSca kaTyate . 4.1.1.758
vIvaDa	6757	0087	vIvaDa; vivaDo vIvaDo BAraH paryAhAraSca kaTyate . 4.1.1.758
BAra	6758	0087	BAra; vivaDo vIvaDo BAraH paryAhAraSca kaTyate . 4.1.1.758
paryAhAra	6759	0087	paryAhAra; vivaDo vIvaDo BAraH paryAhAraSca kaTyate . 4.1.1.758
kAca	6760	0087	kAca; kAcaM Sikyamiti proktaM BArayazwirvihaNgikA .. 758 .. 4.1.1.758
Sikya	6761	0087	Sikya; kAcaM Sikyamiti proktaM BArayazwirvihaNgikA .. 758 .. 4.1.1.758
BArayazwi	6762	0087	BArayazwi; kAcaM Sikyamiti proktaM BArayazwirvihaNgikA .. 758 .. 4.1.1.758
vihaNgikA	6763	0087	vihaNgikA; kAcaM Sikyamiti proktaM BArayazwirvihaNgikA .. 758 .. 4.1.1.758
sOzWava	6764	0087	sOzWava; sOzWavaM syAdavazwamBo haWaH prasaBamucyate . 4.1.1.759
avazwamBa	6765	0087	avazwamBa; sOzWavaM syAdavazwamBo haWaH prasaBamucyate . 4.1.1.759
haWa	6766	0087	haWa; sOzWavaM syAdavazwamBo haWaH prasaBamucyate . 4.1.1.759
prasaBa	6767	0087	prasaBa; sOzWavaM syAdavazwamBo haWaH prasaBamucyate . 4.1.1.759
pragraha	6768	0087	pragraha; pragraho grahako vandI paRo'kzezu glahaH smftaH .. 759 .. 4.1.1.759
grahaka	6769	0087	grahaka; pragraho grahako vandI paRo'kzezu glahaH smftaH .. 759 .. 4.1.1.759
bandin	6770	0087	bandin; pragraho grahako vandI paRo'kzezu glahaH smftaH .. 759 .. 4.1.1.759
paRa	6771	0087	paRa; pragraho grahako vandI paRo'kzezu glahaH smftaH .. 759 .. 4.1.1.759
glaha	6772	0087	glaha; pragraho grahako vandI paRo'kzezu glahaH smftaH .. 759 .. 4.1.1.759
BojanatyAga	6773	0087	BojanatyAga; prAyaH syAdBojanatyAgaH saMnyAso'naSanaM smftam . 4.1.1.760
saMnyAsa	6774	0087	saMnyAsa; prAyaH syAdBojanatyAgaH saMnyAso'naSanaM smftam . 4.1.1.760
anaSana	6775	0087	anaSana; prAyaH syAdBojanatyAgaH saMnyAso'naSanaM smftam . 4.1.1.760
moGa	6776	0087	moGa; moGaM muDA'PalaM banDyaM nataM namraM ca banDuram .. 760 .. 4.1.1.760
muDA	6777	0087	muDA; moGaM muDA'PalaM banDyaM nataM namraM ca banDuram .. 760 .. 4.1.1.760
aPala	6778	0087	aPala; moGaM muDA'PalaM banDyaM nataM namraM ca banDuram .. 760 .. 4.1.1.760
vanDya	6779	0087	vanDya; moGaM muDA'PalaM banDyaM nataM namraM ca banDuram .. 760 .. 4.1.1.760
nata	6780	0087	nata; moGaM muDA'PalaM banDyaM nataM namraM ca banDuram .. 760 .. 4.1.1.760
namra	6781	0087	namra; moGaM muDA'PalaM banDyaM nataM namraM ca banDuram .. 760 .. 4.1.1.760
banDura	6782	0087	banDura; moGaM muDA'PalaM banDyaM nataM namraM ca banDuram .. 760 .. 4.1.1.760
vaRijya	6783	0087	vaRijya; smftaM vaRijyaM vARijyaM vaRijyA ca samaM trayam . 4.1.1.761
vARijya	6784	0087	vARijya; smftaM vaRijyaM vARijyaM vaRijyA ca samaM trayam . 4.1.1.761
vaRijyA	6785	0087	vaRijyA; smftaM vaRijyaM vARijyaM vaRijyA ca samaM trayam . 4.1.1.761
yudDa	6786	0087	yudDa; yudDArTe dve prayujyete dOrmadyaM ca karIrakam .. 761 .. 4.1.1.761
dOrmadya	6787	0087	dOrmadya; yudDArTe dve prayujyete dOrmadyaM ca karIrakam .. 761 .. 4.1.1.761
karIraka	6788	0087	karIraka; yudDArTe dve prayujyete dOrmadyaM ca karIrakam .. 761 .. 4.1.1.761
AkUta	6789	0087	AkUta; AkUtaM syAdaBiprAyo vyAkUtirBaNgirucyate . 4.1.1.762
aBiprAya	6790	0087	aBiprAya; AkUtaM syAdaBiprAyo vyAkUtirBaNgirucyate . 4.1.1.762
vyAkUti	6791	0087	vyAkUti; AkUtaM syAdaBiprAyo vyAkUtirBaNgirucyate . 4.1.1.762
BaNgi	6792	0087	BaNgi; AkUtaM syAdaBiprAyo vyAkUtirBaNgirucyate . 4.1.1.762
sTaRqila	6793	0087	sTaRqila; sTaRqilaM saMskftA BUmirayanaM sTAnamucyate .. 762 .. 4.1.1.762
saMskftABUmi	6794	0087	saMskftA-BUmi; sTaRqilaM saMskftA BUmirayanaM sTAnamucyate .. 762 .. 4.1.1.762
ayana	6795	0087	ayana; sTaRqilaM saMskftA BUmirayanaM sTAnamucyate .. 762 .. 4.1.1.762
sTAna	6796	0087	sTAna; sTaRqilaM saMskftA BUmirayanaM sTAnamucyate .. 762 .. 4.1.1.762
pratyagra	6797	0087	pratyagra; pratyagramuktaM sadyaskamupAgramupasarjanam . 4.1.1.763
sadyaska	6798	0087	sadyaska; pratyagramuktaM sadyaskamupAgramupasarjanam . 4.1.1.763
upAgra	6799	0087	upAgra; pratyagramuktaM sadyaskamupAgramupasarjanam . 4.1.1.763
upasarjana	6800	0087	upasarjana; pratyagramuktaM sadyaskamupAgramupasarjanam . 4.1.1.763
dolA	6801	0087	dolA; dolA preNKolanaM preNKA utsavaH syAnmahaH kzaRaH .. 763 .. 4.1.1.763
preNKolana	6802	0087	preNKolana; dolA preNKolanaM preNKA utsavaH syAnmahaH kzaRaH .. 763 .. 4.1.1.763
preNKA	6803	0087	preNKA; dolA preNKolanaM preNKA utsavaH syAnmahaH kzaRaH .. 763 .. 4.1.1.763
utsava	6804	0087	utsava; dolA preNKolanaM preNKA utsavaH syAnmahaH kzaRaH .. 763 .. 4.1.1.763
mahas	6805	0087	mahas; dolA preNKolanaM preNKA utsavaH syAnmahaH kzaRaH .. 763 .. 4.1.1.763
kzaRa	6806	0087	kzaRa; dolA preNKolanaM preNKA utsavaH syAnmahaH kzaRaH .. 763 .. 4.1.1.763
gavala	6807	0087	gavala; gavalaM mAhizaM SfNgaM dftiScarmaprasevakaH . 4.1.1.764
mahizaSfNga	6808	0087	mahiza_SfNga; gavalaM mAhizaM SfNgaM dftiScarmaprasevakaH . 4.1.1.764
dfti	6809	0087	dfti; gavalaM mAhizaM SfNgaM dftiScarmaprasevakaH . 4.1.1.764
carmaprasevaka	6810	0087	carmaprasevaka; gavalaM mAhizaM SfNgaM dftiScarmaprasevakaH . 4.1.1.764
samudga	6811	0088	samudga; samudgaH sampuwo jYeyo vaqiSaM matsyabanDanam .. 764 .. 4.1.1.764
sampuwa	6812	0088	sampuwa; samudgaH sampuwo jYeyo vaqiSaM matsyabanDanam .. 764 .. 4.1.1.764
vaqiSa	6813	0088	vaqiSa; samudgaH sampuwo jYeyo vaqiSaM matsyabanDanam .. 764 .. 4.1.1.764
matsyabanDana	6814	0088	matsyabanDana; samudgaH sampuwo jYeyo vaqiSaM matsyabanDanam .. 764 .. 4.1.1.764
pratikfta	6815	0088	pratikfta; kfte pratikftaM prAjYEH pratiniryAtanaM smftam . 4.1.1.765
pratiniryAtana	6816	0088	pratiniryAtana; kfte pratikftaM prAjYEH pratiniryAtanaM smftam . 4.1.1.765
sapattrAkaraRa	6817	0088	sapattrAkaraRa; sapattrAkaraRaM proktaM yatparasyAtipIqanam .. 765 .. 4.1.1.765
atipIqana	6818	0088	atipIqana; sapattrAkaraRaM proktaM yatparasyAtipIqanam .. 765 .. 4.1.1.765
samAsa	6819	0088	samAsa; samAsaH syAtsamAhAraH saMkzepaH saNgrahastaTA . 4.1.1.766
samAhAra	6820	0088	samAhAra; samAsaH syAtsamAhAraH saMkzepaH saNgrahastaTA . 4.1.1.766
saMkzepa	6821	0088	saMkzepa; samAsaH syAtsamAhAraH saMkzepaH saNgrahastaTA . 4.1.1.766
saNgraha	6822	0088	saNgraha; samAsaH syAtsamAhAraH saMkzepaH saNgrahastaTA . 4.1.1.766
vyAsa	6823	0088	vyAsa; vyAsaH prapaYco vistAraH sa ca Sabdasya vistaraH .. 766 .. 4.1.1.766
prapaYca	6824	0088	prapaYca; vyAsaH prapaYco vistAraH sa ca Sabdasya vistaraH .. 766 .. 4.1.1.766
vistAra	6825	0088	vistAra; vyAsaH prapaYco vistAraH sa ca Sabdasya vistaraH .. 766 .. 4.1.1.766
vistara	6826	0088	vistara; vyAsaH prapaYco vistAraH sa ca Sabdasya vistaraH .. 766 .. 4.1.1.766
unna	6827	0088	unna; unnaM klinnaM smftaM nunnaM kziptaM tunnaM ca pIqitam . 4.1.1.767
klinna	6828	0088	klinna; unnaM klinnaM smftaM nunnaM kziptaM tunnaM ca pIqitam . 4.1.1.767
nunna	6829	0088	nunna; unnaM klinnaM smftaM nunnaM kziptaM tunnaM ca pIqitam . 4.1.1.767
kzipta	6830	0088	kzipta; unnaM klinnaM smftaM nunnaM kziptaM tunnaM ca pIqitam . 4.1.1.767
tunna	6831	0088	tunna; unnaM klinnaM smftaM nunnaM kziptaM tunnaM ca pIqitam . 4.1.1.767
pIqita	6832	0088	pIqita; unnaM klinnaM smftaM nunnaM kziptaM tunnaM ca pIqitam . 4.1.1.767
panna	6833	0088	panna; pannaM tu patitaM proktaM sannaM SAntaM ca sUriBiH .. 767 .. 4.1.1.767
patita	6834	0088	patita; pannaM tu patitaM proktaM sannaM SAntaM ca sUriBiH .. 767 .. 4.1.1.767
sanna	6835	0088	sanna; pannaM tu patitaM proktaM sannaM SAntaM ca sUriBiH .. 767 .. 4.1.1.767
SAnta	6836	0088	SAnta; pannaM tu patitaM proktaM sannaM SAntaM ca sUriBiH .. 767 .. 4.1.1.767
nyaYcita	6837	0088	nyaYcita; nyaYcitaM syAdaDaHkziptaM kziptamUrDvamudaYcitam . 4.1.1.768
aDaHkzipta	6838	0088	aDaHkzipta; nyaYcitaM syAdaDaHkziptaM kziptamUrDvamudaYcitam . 4.1.1.768
UrDvakzipta	6839	0088	UrDvakzipta; nyaYcitaM syAdaDaHkziptaM kziptamUrDvamudaYcitam . 4.1.1.768
udaYcita	6840	0088	udaYcita; nyaYcitaM syAdaDaHkziptaM kziptamUrDvamudaYcitam . 4.1.1.768
kAcita	6841	0088	kAcita; kAcitaM sajjitaM proktaM rUzitaM guRqitaM smftam .. 768 .. 4.1.1.768
sajjita	6842	0088	sajjita; kAcitaM sajjitaM proktaM rUzitaM guRqitaM smftam .. 768 .. 4.1.1.768
rUzita	6843	0088	rUzita; kAcitaM sajjitaM proktaM rUzitaM guRqitaM smftam .. 768 .. 4.1.1.768
guRqita	6844	0088	guRqita; kAcitaM sajjitaM proktaM rUzitaM guRqitaM smftam .. 768 .. 4.1.1.768
vizkamBa	6845	0088	vizkamBa; vizkamBaH pratibanDo viSramBaH kaTyate ca viSvAsaH . 4.1.1.769
pratibanDa	6846	0088	pratibanDa; vizkamBaH pratibanDo viSramBaH kaTyate ca viSvAsaH . 4.1.1.769
viSramBa	6847	0088	viSramBa; vizkamBaH pratibanDo viSramBaH kaTyate ca viSvAsaH . 4.1.1.769
viSvAsa	6848	0088	viSvAsa; vizkamBaH pratibanDo viSramBaH kaTyate ca viSvAsaH . 4.1.1.769
sammarda	6849	0088	sammarda; sammardaH syAtparimala upamardo viprakAraH syAt .. 769 .. 4.1.1.769
parimala	6850	0088	parimala; sammardaH syAtparimala upamardo viprakAraH syAt .. 769 .. 4.1.1.769
upamarda	6851	0088	upamarda; sammardaH syAtparimala upamardo viprakAraH syAt .. 769 .. 4.1.1.769
viprakAra	6852	0088	viprakAra; sammardaH syAtparimala upamardo viprakAraH syAt .. 769 .. 4.1.1.769
upADi	6853	0088	upADi; upADirDarmacintA syAnniHSoDyamanavaskaraH . 4.1.1.770
DarmacintA	6854	0088	DarmacintA; upADirDarmacintA syAnniHSoDyamanavaskaraH . 4.1.1.770
niHSoDya	6855	0088	niHSoDya; upADirDarmacintA syAnniHSoDyamanavaskaraH . 4.1.1.770
anavaskara	6856	0088	anavaskara; upADirDarmacintA syAnniHSoDyamanavaskaraH . 4.1.1.770
kupriya	6857	0088	kupriya; kupriyaM ca jaGanyaM syAnniHSezaM nyakzamizyate .. 770 .. 4.1.1.770
jaGanya	6858	0088	jaGanya; kupriyaM ca jaGanyaM syAnniHSezaM nyakzamizyate .. 770 .. 4.1.1.770
niHSeza	6859	0088	niHSeza; kupriyaM ca jaGanyaM syAnniHSezaM nyakzamizyate .. 770 .. 4.1.1.770
nyakza	6860	0088	nyakza; kupriyaM ca jaGanyaM syAnniHSezaM nyakzamizyate .. 770 .. 4.1.1.770
apakAra	6861	0088	apakAra; apakAro Baved droho doza AdInavo mataH . 4.1.1.771
droha	6862	0088	droha; apakAro Baved droho doza AdInavo mataH . 4.1.1.771
doza	6863	0088	doza; apakAro Baved droho doza AdInavo mataH . 4.1.1.771
AdInava	6864	0088	AdInava; apakAro Baved droho doza AdInavo mataH . 4.1.1.771
kazAya	6865	0088	kazAya; kazAyaM tuvaraM proktaM suruNgA sanDirucyate .. 771 .. 4.1.1.771
tuvara	6866	0088	tuvara; kazAyaM tuvaraM proktaM suruNgA sanDirucyate .. 771 .. 4.1.1.771
suruNgA	6867	0088	suruNgA; kazAyaM tuvaraM proktaM suruNgA sanDirucyate .. 771 .. 4.1.1.771
sanDi	6868	0088	sanDi; kazAyaM tuvaraM proktaM suruNgA sanDirucyate .. 771 .. 4.1.1.771
asOmyacakzuz	6869	0088	asOmya-cakzuz; asOmyaM yadBaveccakzuracakzustatpracakzate . 4.1.1.772
acakzus	6870	0088	acakzus; asOmyaM yadBaveccakzuracakzustatpracakzate . 4.1.1.772
avahitTa	6871	0088	avahitTa; avahitTaM ca SabdajYA AkArasya nigUhanam .. 772 .. 4.1.1.772
nigUhana	6872	0088	nigUhana; avahitTaM ca SabdajYA AkArasya nigUhanam .. 772 .. 4.1.1.772
saMstava	6873	0088	saMstava; saMstavaH syAtparicayaH prasAdaH praRayaH smftaH . 4.1.1.773
paricaya	6874	0088	paricaya; saMstavaH syAtparicayaH prasAdaH praRayaH smftaH . 4.1.1.773
prasAda	6875	0088	prasAda; saMstavaH syAtparicayaH prasAdaH praRayaH smftaH . 4.1.1.773
praRaya	6876	0088	praRaya; saMstavaH syAtparicayaH prasAdaH praRayaH smftaH . 4.1.1.773
pravAraRa	6877	0088	pravAraRa; pravAraRaM mahAdAnaM saNkalpaH karma mAnasam .. 773 .. 4.1.1.773
mahAdAna	6878	0088	mahAdAna; pravAraRaM mahAdAnaM saNkalpaH karma mAnasam .. 773 .. 4.1.1.773
saNkalpa	6879	0088	saNkalpa; pravAraRaM mahAdAnaM saNkalpaH karma mAnasam .. 773 .. 4.1.1.773
mAnasakarman	6880	0088	mAnasa-karman; pravAraRaM mahAdAnaM saNkalpaH karma mAnasam .. 773 .. 4.1.1.773
anAyAsa	6881	0088	anAyAsa; anAyAsArTakaM PARwamantargaqu nirarTakam . 4.1.1.774
PARwa	6882	0088	PARwa; anAyAsArTakaM PARwamantargaqu nirarTakam . 4.1.1.774
antargaqu	6883	0088	antargaqu; anAyAsArTakaM PARwamantargaqu nirarTakam . 4.1.1.774
nirarTaka	6884	0088	nirarTaka; anAyAsArTakaM PARwamantargaqu nirarTakam . 4.1.1.774
svAcCandya	6885	0089	svAcCandya; svAcCandyaM nirnimittaM ca yadfcCetyaBiDIyate .. 774 .. 4.1.1.774
nirnimitta	6886	0089	nirnimitta; svAcCandyaM nirnimittaM ca yadfcCetyaBiDIyate .. 774 .. 4.1.1.774
yadfcCA	6887	0089	yadfcCA; svAcCandyaM nirnimittaM ca yadfcCetyaBiDIyate .. 774 .. 4.1.1.774
Adya	6888	0089	Adya; AdyamAdimamantyaM syAdantimaM cAgryamagrimam . 4.1.1.775
Adima	6889	0089	Adima; AdyamAdimamantyaM syAdantimaM cAgryamagrimam . 4.1.1.775
antya	6890	0089	antya; AdyamAdimamantyaM syAdantimaM cAgryamagrimam . 4.1.1.775
antima	6891	0089	antima; AdyamAdimamantyaM syAdantimaM cAgryamagrimam . 4.1.1.775
agrya	6892	0089	agrya; AdyamAdimamantyaM syAdantimaM cAgryamagrimam . 4.1.1.775
agrima	6893	0089	agrima; AdyamAdimamantyaM syAdantimaM cAgryamagrimam . 4.1.1.775
maDyama	6894	0089	maDyama; maDyamaM maDyamIyaM ca maDyandinamudAhftam .. 775 .. 4.1.1.775
maDyamIya	6895	0089	maDyamIya; maDyamaM maDyamIyaM ca maDyandinamudAhftam .. 775 .. 4.1.1.775
maDyandina	6896	0089	maDyandina; maDyamaM maDyamIyaM ca maDyandinamudAhftam .. 775 .. 4.1.1.775
namasyA	6897	0089	namasyA; namasyA vandanA proktA tapasyA niyamasTitiH . 4.1.1.776
vandanA	6898	0089	vandanA; namasyA vandanA proktA tapasyA niyamasTitiH . 4.1.1.776
tapasyA	6899	0089	tapasyA; namasyA vandanA proktA tapasyA niyamasTitiH . 4.1.1.776
niyamasTiti	6900	0089	niyamasTiti; namasyA vandanA proktA tapasyA niyamasTitiH . 4.1.1.776
parivrajyA	6901	0089	parivrajyA; parivrajyA vratAdAnaM vrajyA'wyA ca gatiH smftA .. 776 .. 4.1.1.776
vratAdAna	6902	0089	vratAdAna; parivrajyA vratAdAnaM vrajyA'wyA ca gatiH smftA .. 776 .. 4.1.1.776
vrajyA	6903	0089	vrajyA; parivrajyA vratAdAnaM vrajyA'wyA ca gatiH smftA .. 776 .. 4.1.1.776
awyA	6904	0089	awyA; parivrajyA vratAdAnaM vrajyA'wyA ca gatiH smftA .. 776 .. 4.1.1.776
gati	6905	0089	gati; parivrajyA vratAdAnaM vrajyA'wyA ca gatiH smftA .. 776 .. 4.1.1.776
rikta	6906	0089	rikta; riktaM tucCamasAraM tu Palgu vyuzwiH PalaM smftam . 4.1.1.777
tucCa	6907	0089	tucCa; riktaM tucCamasAraM tu Palgu vyuzwiH PalaM smftam . 4.1.1.777
asAra	6908	0089	asAra; riktaM tucCamasAraM tu Palgu vyuzwiH PalaM smftam . 4.1.1.777
Palgu	6909	0089	Palgu; riktaM tucCamasAraM tu Palgu vyuzwiH PalaM smftam . 4.1.1.777
vyuzwi	6910	0089	vyuzwi; riktaM tucCamasAraM tu Palgu vyuzwiH PalaM smftam . 4.1.1.777
Pala	6911	0089	Pala; riktaM tucCamasAraM tu Palgu vyuzwiH PalaM smftam . 4.1.1.777
kalila	6912	0089	kalila; kalilaM gahanaM proktaM SlaTaM SiTilamucyate .. 777 .. 4.1.1.777
gahana	6913	0089	gahana; kalilaM gahanaM proktaM SlaTaM SiTilamucyate .. 777 .. 4.1.1.777
SlaTa	6914	0089	SlaTa; kalilaM gahanaM proktaM SlaTaM SiTilamucyate .. 777 .. 4.1.1.777
SiTila	6915	0089	SiTila; kalilaM gahanaM proktaM SlaTaM SiTilamucyate .. 777 .. 4.1.1.777
svatantravftti	6916	0089	svatantravftti; svatantravfttirvyutTAnamaByutTAnaM ca gOravam . 4.1.1.778
vyutTAna	6917	0089	vyutTAna; svatantravfttirvyutTAnamaByutTAnaM ca gOravam . 4.1.1.778
aByutTAna	6918	0089	aByutTAna; svatantravfttirvyutTAnamaByutTAnaM ca gOravam . 4.1.1.778
gOrava	6919	0089	gOrava; svatantravfttirvyutTAnamaByutTAnaM ca gOravam . 4.1.1.778
saMsTAna	6920	0089	saMsTAna; saMsTAnaM saMniveSaH syAdAsTAnaM nfpateH saBA .. 778 .. 4.1.1.778
saMniveSa	6921	0089	saMniveSa; saMsTAnaM saMniveSaH syAdAsTAnaM nfpateH saBA .. 778 .. 4.1.1.778
AsTAna	6922	0089	AsTAna; saMsTAnaM saMniveSaH syAdAsTAnaM nfpateH saBA .. 778 .. 4.1.1.778
nfpatisaBA	6923	0089	nfpati_saBA; saMsTAnaM saMniveSaH syAdAsTAnaM nfpateH saBA .. 778 .. 4.1.1.778
saNkaTA	6924	0089	saNkaTA; saNkaTAnyonyasaNgItiH pratipattiH pragalBatA . 4.1.1.779
anyonyasaNgIti	6925	0089	anyonyasaNgIti; saNkaTAnyonyasaNgItiH pratipattiH pragalBatA . 4.1.1.779
pratipatti	6926	0089	pratipatti; saNkaTAnyonyasaNgItiH pratipattiH pragalBatA . 4.1.1.779
pragalBatA	6927	0089	pragalBatA; saNkaTAnyonyasaNgItiH pratipattiH pragalBatA . 4.1.1.779
Urjas	6928	0089	Urjas; ucyata Urja utsAho BfkuwirBrukuwistaTA .. 779 .. 4.1.1.779
utsAha	6929	0089	utsAha; ucyata Urja utsAho BfkuwirBrukuwistaTA .. 779 .. 4.1.1.779
Bfkuwi	6930	0089	Bfkuwi; ucyata Urja utsAho BfkuwirBrukuwistaTA .. 779 .. 4.1.1.779
Brukuwi	6931	0089	Brukuwi; ucyata Urja utsAho BfkuwirBrukuwistaTA .. 779 .. 4.1.1.779
upajApa	6932	0089	upajApa; upajApo BavedBedaH sAma sAntvamiti smftam . 4.1.1.780
Beda	6933	0089	Beda; upajApo BavedBedaH sAma sAntvamiti smftam . 4.1.1.780
sAman	6934	0089	sAman; upajApo BavedBedaH sAma sAntvamiti smftam . 4.1.1.780
sAntva	6935	0089	sAntva; upajApo BavedBedaH sAma sAntvamiti smftam . 4.1.1.780
