key	lnum	page	text
bali	8245	13	devakARqaH 729 rAma-puM,halin-puM,musalin-puM,sAttvata-puM,kAmapAla-puM,saNkarzaRa-puM,priyamaDu-puM,bali-puM,rOhiReya-puM,rukmiBid-puM,pralambaBid-puM,yamunABid-puM,ananta-puM,tAlalakzman-puM,ekakuRqala-puM,sitAsita-puM,revatISa-puM,baladeva-puM,balaBadra-puM,nIlavastra-puM,acyutAgraja-puM rAmo halI musalisAttvatakAmapAlAH saMkarzaRaH priyamaDurbalarOhiReyO . rukmipralambayamunABidanantatAlalakzmEkakuRqalasitAsitarevatISAH .. 224 .. ;p{0014} baladevo balaBadro nIlavastro'cyutAgrajaH (225) .
bali	8246	21	martyakARqaH 1377 upahAra-puM,bali-puMstrI pUjArhaRAsaparyArcA upahArabalI samO .. 447 ..
bali	8247	29	martyakARqaH 2124 bali-puM aSvagrIvastArakaSca merako maDureva ca . niSumBavaliprahlAdalaNkeSamagaDeSvarAH .. 699 .. jinEH saha trizazwiH syuH SalAkApuruzA amI (700) .
bali	8248	31	martyakARqaH 2260 bali-puMstrI,kara-puM,BAgaDeya-puMstrI baliH karo BAgaDeyo dvipAdyo dviguRo damaH (745) .
bali	8249	33	martyakARqaH 2495 BUtayajYa-puM,bali-puMstrI BUtayajYo baliH paYca mahAyajYA BavantyamI .. 822 ..
balin	8250	21	martyakARqaH 1382 aMsala-puM,balin-puM,nirdigDa-puM,mAMsala-puM,upacita-puM cakzuzyaH suBago dvezyo'kzigato'TAMsalo balI .. 448 .. nirdigDo mAMsalaScopacito'Ta durbalaH kfSaH . kzAmaH kzIRastanuSCAtastalinAmAMsapelavAH .. 449 ..
balin	8251	46	tiryakkARqaH, vanaspatikAyaH 3509 mAza-puM,madana-puM,nandin-puM,vfzya-puM,bIjavara-puM,balin-puM mAzastu madano nandI vfzyo bIjavaro balI .. 1171 ..
baliBuj	8252	50	tiryakkARqaH, paYcendriyAH, KacarapaYcendriyAH 3980 kAka-puM,arizwa-puM,sakftpraja-puM,AtmaGoza-puM,cirajIvin-puM,GUkAri-puM,karawa-puM,dvika-puM,ekadfS-puM,baliBuj-puM,DvANkza-puM,mOkuli-puM,vAyasa-puM,anyaBft-puM vanapriyaH paraBftastAmrAkzaH kokilaH pikaH . kalakaRWaH kAkapuzwaH kAko'rizwaH sakftprajaH .. 1321 .. AtmaGozaScirajIvI GUkAriH karawo dvikaH . ekadfgbaliBugDvANkzo mOkulirvAyaso'nyaBft .. 1322 ..
baliveSman	8253	52	narakakARqaH 4081 pAtAla-klI,vaqavAmuKa-klI,baliveSman-klI,aDoBuvana-klI,nAgaloka-puM,rasAtala-klI nodaDiGanavAtatanuvAtanaBaHsTitAH .. 1359 .. ratnaSarkarAvAlukApaNkaDUmatamaHpraBAH . mahAtamaHpraBA cetyaDoDo narakaBUmayaH .. 1360 .. kramAtpfTutarAH saptATa triMSatpaYcaviMSatiH . paYca paYcadaSa trIRi lakzARyUnaM ca paYcaBiH .. 1361 .. lakzaM paYcEva narakAvAsAH sImantakAdayaH . etAsu syuH krameRATa pAtAlaM vaqavAmuKam .. 1362 .. baliveSmADoBuvanaM nAgaloko rasAtalam (1363) .
baliSa	8254	44	tiryakkARqaH, vanaspatikAyaH 3345 baliSa-klI syAtpraroho'Nkuro'NkUro rohaSca sa tu parvaRaH .. 1118 .. samutTitaH syAdbaliSaM SiKASAKAlatAH samAH (1119) .
balImuKa	8255	49	tiryakkARqaH, paYcendriyAH, sTalacarapaYcendriyAH 3896 markawa-puM,kapi-puM,kISa-puM,plavaNgama-puM,plavaNga-puM,plavaga-puM,SAKAmfga-puM,hari-puM,balImuKa-puM,vanOkas-puM,vAnara-puM pfTO gfRqibalopAkO kokastvIhAmfgo vfkaH . araRyaSvA markawastu kapiH kISaH plavaMgamaH .. 1291 .. plavaMgaH plavagaH SAKAmfgo harirbalImuKaH . vanOkA vAnaro'TAsO golANgUlo'sitAnanaH .. 1292 ..
balIvarda	8256	48	tiryakkARqaH, paYcendriyAH, sTalacarapaYcendriyAH 3810 fzaBa-puM,vfzaBa-puM,vfza-puM,vAqaveya-puM,sOraBeya-puM,Badra-puM,Sakvara-puM,SAkvara-puM,ukzan-puM,anaqvah-puM,kakudmat-puM,go-puMstrI,balIvarda-puM,SANkara-puM gardaBastu ciramehI vAleyo rAsaBaH KaraH . cakrIvAYSaNkukarRo'Ta fzaBo vfzaBo vfzaH .. 1256 .. vAqaveyaH sOraBEyo BadraH SakvaraSAkvarO . ukzAnaqvAnkakudmAngOrbalIvardaSca SAMkaraH .. 1257 ..
bazkayiRI	8257	49	tiryakkARqaH, paYcendriyAH, sTalacarapaYcendriyAH 3841 prOQavatsA-strI,bazkayiRI-strI prOQavatsA bazkayiRI Denustu navasUtikA .. 1267 ..
bastimala	8258	27	martyakARqaH 1934 mUtra-klI,bastimala-klI,meha-puM,prasrAva-puM,nfjala-klI,srava-puM mUtraM bastimalaM mehaH prasrAvo nfjalaM sravaH .. 633 ..
bahala	8259	55	sAmAnyakARqaH 4328 nibiqa-klI,nirantara-klI,nibirIsa-klI,Gana-klI,sAndra-klI,nIranDra-klI,bahala-klI,dfQa-klI,gAQa-klI,avirala-klI vyuzwiH PalamasAraM tu Palgu SUnyaM tu riktakam . SunyaM tucCaM vaSikaM ca nibiqaM tu nirantaram .. 1446 .. nibirIsaM GanaM sAndraM nIranDraM bahalaM dfQam . gAQamaviralaM cATa viralaM tanu pelavam .. 1447 ..
bahirgamana	8260	57	sAmAnyakARqaH 4491 pravaha-puM,bahirgamana-klI nizWAnirvahaRe tulye pravaho gamanaM bahiH .. 1514 ..
bahirdvAra	8261	39	tiryakkARqaH, pfTvIkAyaH 3074 bahirdvAra-klI,toraRa-klI pracCannamantardvAraM syAdbahirdvAraM tu toraRam .. 1007 ..
bahirdvAraprakozWaka	8262	39	tiryakkARqaH, pfTvIkAyaH 3080 praGARa-puM,praGaRa-puM,alinda-puMklI,bahirdvAraprakozWaka-puM praGARaH praGaRo'lindo bahirdvAraprakozWake (1010) .
bahirBava	8263	58	avyayavargaH 4586 bahis-a,bahirBava-puM bahirbahirBave hyaH syAdatIte'hni Sva ezyati (1541) .
bahiScara	8264	51	tiryakkARqaH, paYcendriyAH, jalacarapaYcendriyAH 4054 kulIra-puMklI,karkawa-puM,piNgacakzu-puM,pArSvodarapriya-puM,dviDAgati-puM,zoqaSAMhri-puM,kuracilla-puM,bahiScara-puM kulIraH karkawaH piNgacakzuH pArSvodarapriyaH . dviDAgatiH zoqaSAMhriH kuracillo bahiScaraH .. 1352 ..
bahis	8265	58	avyayavargaH 4586 bahis-a,bahirBava-puM bahirbahirBave hyaH syAdatIte'hni Sva ezyati (1541) .
bahu	8266	54	sAmAnyakARqaH 4280 prAjya-klI,praBUta-klI,pracura-klI,bahula-klI,bahu-klI,puzkala-klI,BUyizWa-klI,puruha-klI,BUyas-klI,BUri-klI,adaBra-klI,puru-klI,sPira-klI paraHSatAdyAste yezAM parA saMKyA SatAdikAt . prAjyaM praBUtaM pracuraM bahulaM bahu puzkale .. 1425 .. BUyizWaM puruhaM BUyo BUryadaBraM puru sPiram (1426) .
bahu	8267	54	sAmAnyakARqaH 4289 viSAla-klI,viSaNkawa-klI,pfTu-klI,uru-klI,pfTula-klI,vyUQa-klI,vikawa-klI,vipula-klI,bfhat-klI,sPAra-klI,varizWa-klI,vistIrRa-klI,tata-klI,bahu-klI,mahat-klI,guru-klI dIrGAyate same tuNgamuccamunnatamudDuram .. 1428 .. prAMSUcCritamudagraM ca nyaNnIcaM hrasvamanTare . KarvaM kubjaM vAmanaM ca viSAlaM tu viSaNkawam .. 1429 .. pfTUru pfTulaM vyUQaM vikawaM vipulaM bfhat . sPAraM varizWaM vistIrRaM tataM bahu mahadguruH .. 1430 ..
bahukara	8268	18	martyakARqaH 1166 KalapU-puM,bahukara-puM KalapUH syAdbahukaro BAravAhastu BArikaH .. 363 ..
bahukarI	8269	40	tiryakkARqaH, pfTvIkAyaH 3100 SoDanI-strI,saMmArjanI-strI,bahukarI-strI,varDanI-strI,samUhanI-strI samudgaH saMpuwaH pewA syAnmaYjUzA'Ta SoDanI .. 1015 .. saMmArjanI bahukarI varDanI ca samUhanI (1016) .
bahugarhyavAc	8270	18	martyakARqaH 1125 jalpAka-puM,vAcAla-puM,vAcAwa-puM,bahugarhyavAc-puM syAjjalpAkastu vAcAlo vAcAwo bahugarhyavAk (347) .
bahutvakka	8271	45	tiryakkARqaH, vanaspatikAyaH 3428 BUrja-puM,bahutvakka-puM,mfducCada-puM pAwaliH pAwalA BUrjo bahutvakko mfducCadaH .. 1144 ..
bahudugDA	8272	49	tiryakkARqaH, paYcendriyAH, sTalacarapaYcendriyAH 3848 bahudugDA-strI,vaYjulA-strI duHKadohyA tu karawA bahudugDA tu vaYjulA (1269) .
bahupAd	8273	44	tiryakkARqaH, vanaspatikAyaH 3383 nyagroDa-puM,bahupAd-puM,vawa-puM,vESravaRAlaya-puM nyagroDastu bahupAtsyAdvawo vESravaRAlayaH (1132) .
bahupraja	8274	49	tiryakkARqaH, paYcendriyAH, sTalacarapaYcendriyAH 3890 kira-puM,kiri-puM,BUdAra-puM,sUkara-puM,kola-puM,varAha-puM,kroqa-puM,potrin-puM,GoRin-puM,Gfzwi-puM,stabDaroman-puM,daMzwrin-puM,kiwi-puM,AsyalANgala-puM,AKanika-puM,Siromarman-puM,sTUlanAsa-puM,bahupraja-puM KaqgI vADrIRasaH Kaqgo gaRqako'Ta kiraH kiriH . BUdAraH sUkaraH kolo varAhaH kroqapotriRO .. 1287 .. GoRI GfzwiH stabDaromA daMzwrI kiwyAsyalANgalO . AKanikaH SiromarmA sTUlanAso bahuprajaH .. 1288 ..
bahuprada	8275	19	martyakARqaH 1213 sTUlalakza-puM,dAnaSORqa-puM,bahuprada-puM dAtodAraH sTUlalakzo dAnaSORqo bahuprade .. 385 ..
bahuprasU	8276	25	martyakARqaH 1727 kfmilA-strI,bahuprasU-strI pitAmahastasya pitA tatpitA prapitAmahaH . mAturmAtAmahAdyevaM mAtAmbA jananI prasUH .. 557 .. savitrI janayitrI ca kfmilA tu bahuprasUH (558) .
bahumArgin	8277	39	tiryakkARqaH, pfTvIkAyaH 3015 bahumArgin-puM,catvara-klI SlezastrimArgyAH SfNgAwaM bahumArgI tu catvaram .. 988 ..
bahumUtratA	8278	22	martyakARqaH 1455 prameha-puM,bahumUtratA-strI aSmarI syAnmUtrakfcCre prameho bahumUtratA .. 470 ..
bahurUpa	8279	27	martyakARqaH 1965 yakzaDUpa-puM,bahurUpa-puM,sAlavezwa-puM,agnivallaBa-puM,sarjamaRi-puM,sarjarasa-puM,rAla-puMklI,sarvarasa-puM yakzaDUpo bahurUpaH sAlavezwo'gnivallaBaH . sarjamaRiH sarjaraso rAlaH sarvaraso'pi ca .. 647 ..
bahula	8280	10	devakARqaH 509 bahula-puM,asitapakza-puM paYcadaSAhorAtraH syAtpakzaH sa bahulo'sitaH (147) .
bahula	8281	43	tiryakkARqaH, tejaskAyaH 3300 vahni-puM,bfhadBAnu-puM,hiraRyaretas-puM,DanaYjaya-puM,havyASana-puM,havirASana-puM,hutASana-puM,kfpIwayoni-puM,damunas-puM,virocana-puM,ASuSukzaRI-puM,CAgaraTa-puM,tanUnapAd-puM,kfSAnu-puM,vESvAnara-puM,vItihotra-puM,vfzAkapi-puM,pAvaka-puM,citraBAnu-puM,appitta-klI,DUmaDvaja-puM,kfzRavartman-puM,arcizmat-puM,SamIgarBa-puM,tamoGna-puM,Sukra-puM,SocizkeSa-puM,Suci-puM,hutavaha-puM,uzarbuDa-puM,saptajihva-puM,mantrajihva-puM,jvAlAjihva-puM,jvalana-puM,SiKin-puM,jAgfvi-puM,jAtavedas-puM,barhiHSuzman-puM,anilasaKa-puM,vasu-puM,rohitASva-puM,ASrayASa-puM,barhirjyoti-puM,dahana-puM,bahula-puM,havyavAha-puM,anala-puM,agni-puM,viBAvasu-puM,saptArcis-puM,udarcis-puM vahnirbfhadBAnuhiraRyaretasO DanaMjayo havyahavirhutASanaH . kfpIwayonirdamunA virocanASuSukzaRI CAgaraTastanUnapAt .. 1097 .. kfSAnuvESvAnaravItihotrA vfzAkapiH pAvakacitraBAnU . appittaDUmaDvajakfzRavartmArcizmacCamIgarBatamoGnaSukrAH .. 1098 .. SocizkeSaH SucihutavahozarbuDAH saptamantra- jvAlAjihvo jvalanaSiKinO jAgfvirjAtavedAH . barhiHSuzmAnilasaKavasU rohitASvASrayASO barhirjyotirdahanabahulO havyavAho'nalo'gniH .. 1099 .. viBAvasuH saptodarciH svAhAgneyI priyAsya ca (1100) .
bahula	8282	54	sAmAnyakARqaH 4280 prAjya-klI,praBUta-klI,pracura-klI,bahula-klI,bahu-klI,puzkala-klI,BUyizWa-klI,puruha-klI,BUyas-klI,BUri-klI,adaBra-klI,puru-klI,sPira-klI paraHSatAdyAste yezAM parA saMKyA SatAdikAt . prAjyaM praBUtaM pracuraM bahulaM bahu puzkale .. 1425 .. BUyizWaM puruhaM BUyo BUryadaBraM puru sPiram (1426) .
bahulA	8283	8	devakARqaH 405 kfttikA-strI,bahulA-strI,agnidevA-strI kfttikA bahulAScAgnidevA brAhmI tu rohiRI (109) .
bahuviDa	8284	55	sAmAnyakARqaH 4373 viviDa-puM,bahuviDa-puM,nAnArUpa-puM,pfTagviDa-puM viviDastu bahuviDo nAnArUpaH pfTagviDaH .. 1469 ..
bahusUti	8285	49	tiryakkARqaH, paYcendriyAH, sTalacarapaYcendriyAH 3843 parezwu-strI,bahusUti-strI parezwurbahusUtiH syAdgfzwiH sakftprasUtikA (1268) .
bAQa	8286	57	sAmAnyakARqaH 4469 atyarTa-klI,gAQa-klI,udgAQa-klI,bAQa-klI,tIvra-klI,BfSa-klI,dfQa-klI,atimAtra-klI,atimaryAda-klI,nitAnta-klI,utkarza-puM,nirBara-puM,Bara-puM,ekAnta-klI,ativela-puM,atiSaya-puM atyarTe gAQamudgAQaM bAQaM tIvraM BfSaM dfQam .. 1505 .. atimAtrAtimaryAdanitAntotkarzanirBarAH . BarEkAntAtivelAtiSayA jfmBA tu jfmBaRam .. 1506 ..
bARa	8287	13	devakARqaH 713 bARa-puM maDuDenukacARUrapUtanAyamalArjunAH .. 219 .. kAlanemihayagrIvaSakawArizwakEwaBAH . kaMsaH keSimurO sAlvamEndadvividarAhavaH .. 220 .. hiraRyakaSipurvARaH kAliyo narako baliH . SiSupAlaScAsya vaDyA vEnateyastu vAhanam .. 221 ..
bARa	8288	32	martyakARqaH 2362 bARa-puMklI,pfzatka-puM,viSiKa-puM,Kaga-puM,gArDrapakza-puM,kARqa-puMklI,ASuga-puM,pradara-puM,sAyaka-puM,patravAha-puM,pattrin-puM,izu-tri,ajihmaga-puM,SilImuKa-puM,kaNkapatra-puM,ropa-puM,kalamba-puM,Sara-puMklI,mArgaRa-puM,citrapuNKa-puM bARe pfzatkaviSiKO KagagArDrapakzO kARqASugapradarasAyakapattravAhAH . pattrIzvajihmagaSilImuKakaNkapattraropAH kalambaSaramArgaRacitrapuNKAH .. 778 ..
bARapura	8289	38	tiryakkARqaH, pfTvIkAyaH 2985 devIkowa-puM,umAvana-klI,kowIvarza-klI,bARapura-klI,SoRitapura-klI pAwaliputraM kusumapuraM campA tu mAlinI .. 976 .. lomapAdakarRayoH pUrdevIkowa umAvanam . kowIvarzaM bARapuraM syAcCoRitapuraM ca tat .. 977 ..
bARamukti	8290	32	martyakARqaH 2366 bARamukti-strI,vyavacCeda-puM bARamuktirvyavacCedo dIptirvegasya tIvratA (780) .
bARAsana	8291	32	martyakARqaH 2353 mOrvI-strI,jIvA-strI,guRa-puM,gavyA-strI,SiYjA-strI,bARAsana-klI,druRA-strI,SiYjinI-strI,jyA-strI mOrvI jIvA guRo gavyA SiYjA bARAsanaM druRA . SiYjinI jyA ca goDA tu talaM jyAGAtavAraRam .. 776 ..
bAdara	8292	28	martyakARqaH 2031 kArpAsa-klI,bAdara-klI kzOmaM dukUlaM dugUlaM syAtkArpAsaM tu bAdaram .. 669 ..
bAdara	8293	45	tiryakkARqaH, vanaspatikAyaH 3408 karpAsa-puMklI,bAdara-puM,picavya-puM karpAsastu bAdaraH syAtpicavyastUlakaM picuH .. 1139 ..
bAdarAyaRa	8294	34	martyakARqaH 2575 vedavyAsa-puM,mAWara-puM,dvEpAyana-puM,pArASarya-puM,kAnIna-puM,bAdarAyaRa-puM,vyAsa-puM prAcetasastu vAlmIkirvalmIkakuSinO kaviH . mEttrAvaruRavAlmIkO vedavyAsastu mAWaraH .. 846 .. dvEpAyanaH pArASaryaH kAnIno bAdarAyaRaH . vyAso'syAmbA satyavatI vAsavI ganDakAlikA .. 847 .. yojanaganDA dASeyI SAlaNkAyanajA ca sA (848) .
bADA	8295	52	sAmAnyakARqaH 4099 duHKa-klI,asuKa-klI,vedanA-strI,vyaTA-strI,pIqA-strI,bADA-strI,Arti-strI,ABIla-klI,kfcCra-klI,kazwa-klI,prasUtija-klI,Amanasya-klI,pragAQa-klI manasaH karma saMkalpaH syAdaTo Sarma nirvftiH . sAtaM sOKyaM suKaM duHKaM tvasuKaM vedanA vyaTA .. 1370 .. pIqA bADArtirABIlaM kfcCraM kazwaM prasUtijam . AmanasyaM pragAQaM syAdADiH syAnmAnasI vyaTA .. 1371 ..
bAnDakineya	8296	24	martyakARqaH 1702 banDula-puM,bAnDakineya-puM,kOlawera-puM,asatIsuta-puM banDulo bAnDakineyaH kOlawero'satIsutaH .. 548 ..
bAnDava	8297	25	martyakARqaH 1738 bAnDava-puM,sva-puM,jYAti-puM,svajana-puM,banDu-puM,sagotra-puM BrAtA ca BaginI cApi BrAtarAvaTa bAnDavaH . svo jYAtiH svajano banDuH sagotraSca nijaH punaH .. 561 .. AtmIyaH svaH svakIyaSca sapiRqAstu sanABayaH (562) .
bArhaspatya	8298	35	martyakARqaH 2619 bArhaspatya-puM,nAstika-puM,cArvAka-puM,lOkAyatika-puM vESezikaH syAdOlUkyo bArhaspatyastu nAstikaH .. 862 .. cArvAko lOkAyatikaScEte zaqapi tArkikAH (863) .
bAla	8299	17	martyakARqaH 1104 bAla-puM,pAka-puM,SiSu-puM,qimBa-puM,pota-puM,SAva-puM,stananDaya-puM,pfTuka-puM,arBa-puM,uttAnaSaya-puM,kzIrakaRWa-puM,kumAraka-puM bAlaH pAkaH SiSurqimBaH potaH SAvaH stanaMDayaH . pfTukArBottAnaSayAH kzIrakaRWaH kumArakaH .. 338 ..
bAla	8300	18	martyakARqaH 1144 bAliSa-puM,mUQa-puM,manda-puM,yaTAjAta-puM,bAla-puM,mAtfmuKa-puM,jaqa-puM,mUrKa-puM,ameDa-puM,vivarRa-puM,ajYa-puM,vEDeya-puM,mAtfSAsita-puM,devAnAMpriya-puM,jAlma-puM dAnaSIlaH sa vadAnyo vadanyo'pyaTa bAliSaH .. 351 .. mUQo mando yaTAjAto bAlo mAtfmuKo jaqaH . mUrKo'meDo vivarRAjYO vEDeyo mAtfSAsitaH .. 352 .. devAnAMpriyajAlmO ca dIrGasUtraScirakriyaH (353) .
bAla	8301	47	tiryakkARqaH, paYcendriyAH, sTalacarapaYcendriyAH 3688 bAla-puM paYcavarzo gajo bAlaH syAtpoto daSavArzikaH .. 1219 .. vikko viMSativarzaH syAtkalaBastriMSadabdakaH (1220) .
bAlakrIqanaka	8302	29	martyakARqaH 2080 bAlakrIqanaka-klI,guqa-puM,giri-puM,giriyaka-puM,giriguqa-puM AlAvartaM tu vastrasya kaNkataH keSamArjanam . prasADanaScATa bAlakrIqanake guqo giriH .. 688 .. giriyako giriguqaH samO kandukagendukO (689) .
bAlagarBiRI	8303	49	tiryakkARqaH, paYcendriyAH, sTalacarapaYcendriyAH 3853 paliknI-strI,bAlagarBiRI-strI nEcikI tUttamA gozu paliknI bAlagarBiRI .. 1270 ..
bAlamUzikA	8304	50	tiryakkARqaH, paYcendriyAH, sTalacarapaYcendriyAH 3930 girikA-strI,bAlamUzikA-strI CuCundarI ganDamUzyAM giriko bAlamUzikA (1301) .
bAlavyajana	8305	30	martyakARqaH 2173 cAmara-klI,bAlavyajana-klI,romagucCa-puM,prakIrRaka-klI cAmaraM bAlavyajanaM romagucCaH prakIrRakam .. 717 ..
bAlasanDyABa	8306	53	sAmAnyakARqaH 4164 aruRa-puM,bAlasanDyABa-puM aruRo bAlasaMDyABaH pItaraktastu piYjaraH . kapilaH piNgalaH SyAvaH piSaNgaH kapiSo hariH .. 1396 .. baBruH kadruH kaqAraSca piNge kfzRastu mecakaH . syAdrAmaH SyAmalaH SyAmaH kAlo nIlo'sitaH SitiH .. 1397 ..
bAlA	8307	17	devakARqaH 1083 bAlA-strI,vAsU-strI bAlA vAsUrmArza Aryo devo BawwArako nfpaH (333) .
bAlinI	8308	8	devakARqaH 403 aSvinI-strI,aSvakinI-strI,dasradevatA-strI,aSvayuj-strI,bAlinI-strI nakzatraM tArakA tArAjyotizI Bamuqu grahaH .. 107 .. DizRyamfkzamaTASvinyaSvakinI dasradevatA . aSvayugvAlinI cATa BaraRI yamadevatA .. 108 ..
bAliSa	8309	18	martyakARqaH 1144 bAliSa-puM,mUQa-puM,manda-puM,yaTAjAta-puM,bAla-puM,mAtfmuKa-puM,jaqa-puM,mUrKa-puM,ameDa-puM,vivarRa-puM,ajYa-puM,vEDeya-puM,mAtfSAsita-puM,devAnAMpriya-puM,jAlma-puM dAnaSIlaH sa vadAnyo vadanyo'pyaTa bAliSaH .. 351 .. mUQo mando yaTAjAto bAlo mAtfmuKo jaqaH . mUrKo'meDo vivarRAjYO vEDeyo mAtfSAsitaH .. 352 .. devAnAMpriyajAlmO ca dIrGasUtraScirakriyaH (353) .
bAlya	8310	17	martyakARqaH 1105 SiSutva-klI,SESava-klI,bAlya-klI SiSutvaM SESavaM bAlyaM vayasTastaruRo yuvA (339) .
bAlhika	8311	38	tiryakkARqaH, pfTvIkAyaH 2926 bAlhIka-puM,bAlhika-puM vAhIkAzwakvanAmAno bAlhIkA bAlhikAhvayAH (959) .
bAlhika	8312	48	tiryakkARqaH, paYcendriyAH, sTalacarapaYcendriyAH 3750 bAlhika-puM AjAneyaH kulInaH syAttattaddeSAstu sEnDavAH .. 1234 .. vanAyujAH pArasIkAH kAmbojA bAlhikAdayaH (1235) .
bAlhIka	8313	38	tiryakkARqaH, pfTvIkAyaH 2926 bAlhIka-puM,bAlhika-puM vAhIkAzwakvanAmAno bAlhIkA bAlhikAhvayAH (959) .
bAzpa	8314	16	devakARqaH 1020 aSru-klI,bAzpa-puM,netrAmbu-klI,rodana-klI,asra-klI,asru-klI vEvarRyaM kAlikATASru bAzpo netrAmbu rodanam . asramasru pralayastvacezwatetyazwa sAttvikAH .. 307 ..
bAzpa	8315	43	tiryakkARqaH, tejaskAyaH 3308 bAzpa-puMklI,uzman-puM saMtApaH saMjvaro bAzpa UzmA jihvAH syurarcizaH (1102) .
bAhu	8316	26	martyakARqaH 1809 Buja-puM,bAhu-puMstrI,pravezwa-puM,dos-puMstrI,vAhA-strI Bujo bAhuH pravezwo dorvAhATa BujakowaraH . dormUlaM KaRqikaH kakzA pArSvaM syAdetayoraDaH .. 589 ..
bAhutrARa	8317	32	martyakARqaH 2330 bAhutrARa-klI,bAhula-klI bAhutrARaM bAhulaM syAjjAlikA tvaNgarakzaRI . jAlaprAyAyasI syAdAyuDIyaH SastrajIvini .. 769 .. kARqapfzWAyuDikO ca tulyO prAsikakOntikO (770) .
bAhudanteya	8318	11	devakARqaH 596 indra-puM,hari-puM,duScyavana-puM,acyutAgraja-puM,vajrin-puM,viqOjas-puM,maGavan-puM,purandara-puM,prAcInabarhis-puM,puruhUta-puM,vAsava-puM,saNkrandana-puM,AKaRqala-puM,meGavAhana-puM,sutrAman-puM,vAstozpati-puM,dalmi-puM,Sakra-puM,vfzan-puM,sunASIra-puM,sahasranetra-puM,parjanya-puM,haryaSva-puM,fBukzin-puM,bAhudanteya-puM,vfdDaSravas-puM,turAzAh-puM,surarzaBa-puM,tapastakza-puM,jizRu-puM,varakratu-puM,Satakratu-puM,kOSika-puM,pUrvadikpati-puM,devapati-puM,apsaraHpati-puM,svargapati-puM,SacIpati-puM,pftanAzAh-puM,ugraDanvan-puM,marutvat-puM,maGavat-puM indro harirduScyavano'cyutAgrajo vajrI viqOjA maGavAnpuraMdaraH . prAcInabarhiH puruhUtavAsavO saMkrandanAKaRqalameGavAhanAH .. 171 .. sutrAmavAstozpatidalmiSakrA vfzA SunAsIrasahasranetrO . parjanyaharyaSvafBukzibAhudanteyavfdDaSravasasturAzAw .. 172 .. surarzaBastapastakzo jizRurvaraSatakratuH . kOSikaH pUrvadigdevApsaraHsvargaSacIpatiH .. 173 .. pftanAzAqugraDanvA marutvAnmaGavAsya tu (174) .
bAhudA	8319	42	tiryakkARqaH, jalakAyaH 3265 ArjunI-strI,bAhudA-strI,sEtavAhinI-strI vipAwvipASArjunI tu bAhudA sEtavAhinI (1086) .
bAhuBUzA	8320	28	martyakARqaH 2012 keyUra-klI,aNgada-klI,bAhuBUzA-strI keyUramaNgadaM bAhuBUzATa karaBUzaRam .. 662 .. kawako valayaM pArihAryAvApO tu kaNkaRam . hastasUtraM pratisara UrmikA tvaNgulIyakam .. 663 ..
bAhula	8321	10	devakARqaH 536 kArttika-puM,kArttikika-puM,bAhula-puM,Urja-puM jyezWastu Sukro'TAzAQaH SuciH syAcCrAvaRo naBAH . SrAvaRiko'Ta naBasyaH prOzWaBAdraparaH padaH .. 154 .. BAdraScApyASvine tvASvayujezAvaTa kArtikaH . kArtikiko bAhulorjO dvO dvO mArgAdikAvftuH .. 155 ..
bAhula	8322	32	martyakARqaH 2330 bAhutrARa-klI,bAhula-klI bAhutrARaM bAhulaM syAjjAlikA tvaNgarakzaRI . jAlaprAyAyasI syAdAyuDIyaH SastrajIvini .. 769 .. kARqapfzWAyuDikO ca tulyO prAsikakOntikO (770) .
bAhusamBava	8323	35	martyakARqaH 2621 kzattra-puMklI,kzattriya-puM,rAjan-puM,rAjanya-puM,bAhusamBava-puM kzattraM tu kzattriyo rAjA rAjanyo bAhusaMBavaH .. 863 ..
bAhyArAma	8324	44	tiryakkARqaH, vanaspatikAyaH 3328 bAhyArAma-puM,pOraka-puM nizkuwastu gfhArAmo bAhyArAmastu pOrakaH (1112) .
biqAla	8325	50	tiryakkARqaH, paYcendriyAH, sTalacarapaYcendriyAH 3931 biqAla-puM,otu-puM,mArjAra-puM,hrIku-puM,vfzadaMSaka-puM biqAla oturmArjAro hrIkuSca vfzadaMSakaH .. 1301 ..
bindu	8326	43	tiryakkARqaH, jalakAyaH 3278 bindu-puM,pfzat-klI,pfzata-puM,vipfz-strI sikatA vAlukA bindO pfzatpfzatavipruzaH .. 1089 ..
bindujAla	8327	47	tiryakkARqaH, paYcendriyAH, sTalacarapaYcendriyAH 3727 bindujAla-klI,padma-klI bindujAlaM punaH padmaM SfNKalo nigaqo'ndukaH . hiYjIraSca pAdapASo vAristu gajabanDaBUH .. 1229 ..
biBItaka	8328	45	tiryakkARqaH, vanaspatikAyaH 3432 kali-puM,akza-puM,biBItaka-tri DAtrI SivA cAmalakI kalirakzo biBItakaH .. 1145 ..
bimba	8329	8	devakARqaH 401 bimba-puMklI,maRqala-klI zoqaSoM'SaH kalA cihnaM lakzaRaM lakzma lAYCanam . aNkaH kalaNko'BijYAnaM candrikA candragolikA .. 106 .. candrAtapaH kOmudI ca jyotsnA bimbaM tu maRqalam (107) .
bimbI	8330	46	tiryakkARqaH, vanaspatikAyaH 3561 bimbI-strI,raktaPalA-strI,pIluparRI-strI,tuRqikerikA-strI bimbI raktaPalA pIluparRI syAttuRqikerikA (1185) .
